name	docked_protein	Mean rank	SD
205	5l4q	72.66666666666667	32.624121954978854
211	5l4q	448.0	33.28663395418648
2	6e43	251.33333333333334	199.6129588311674
3	6e43	240.66666666666666	195.0546931845869
4	6e43	158.66666666666666	83.52444751887518
5	6e43	318.3333333333333	168.3963578386817
6	6e43	62.666666666666664	33.4863156129983
11	6e43	43.333333333333336	18.90326250501043
17	6e43	292.0	251.21902794175443
18	6e43	50.333333333333336	15.30795000427338
20	6e43	203.33333333333334	71.17818017716759
23	6e43	342.0	75.28612089887484
26	6e43	255.66666666666666	194.4436507920311
31	6e43	445.3333333333333	35.10460558578223
33	6e43	59.333333333333336	40.21608301828179
35	6e43	201.66666666666666	91.34732252963593
37	6e43	89.33333333333333	9.291573243177568
39	6e43	441.3333333333333	48.809152147249314
56	6e43	448.6666666666667	30.989245446337247
64	6e43	368.6666666666667	50.4612062215454
67	6e43	433.3333333333333	55.78829028867379
81	6e43	288.6666666666667	174.1962494812484
85	6e43	333.0	170.61359852016486
95	6e43	308.6666666666667	45.74203027122139
106	6e43	231.33333333333334	55.94938188517665
107	6e43	185.0	73.08214556237385
111	6e43	330.0	9.848857801796104
127	6e43	358.0	13.45362404707371
129	6e43	251.66666666666666	61.435603141283906
130	6e43	205.33333333333334	125.48041015765503
131	6e43	147.0	104.1585330157832
136	6e43	101.66666666666667	126.83190975986024
137	6e43	304.3333333333333	15.53490693030805
138	6e43	164.66666666666666	161.54359576700443
141	6e43	270.3333333333333	87.20282870029696
152	6e43	229.66666666666666	15.502687938977976
153	6e43	36.333333333333336	6.110100926607786
156	6e43	132.66666666666666	47.60602202803058
167	6e43	390.3333333333333	23.158871590242338
169	6e43	321.6666666666667	50.29247790011279
170	6e43	99.66666666666667	106.81448091590079
175	6e43	218.66666666666666	168.42307838693998
176	6e43	221.66666666666666	122.65942007580719
182	6e43	485.0	7.54983443527075
184	6e43	463.3333333333333	21.079215671683162
188	6e43	212.66666666666666	49.359227438578635
191	6e43	283.6666666666667	171.00097465609176
199	6e43	192.33333333333334	92.392279619746
200	6e43	325.3333333333333	11.84623709594457
201	6e43	152.66666666666666	74.09678355592322
205	6e43	125.0	92.45539465060976
211	6e43	350.3333333333333	50.08326400438907
2	6q9y	222.33333333333334	187.40419774736458
3	6q9y	244.33333333333334	199.37987193629485
4	6q9y	214.66666666666666	77.82244748999695
5	6q9y	134.0	47.82258880487337
6	6q9y	179.66666666666666	88.45526176171394
11	6q9y	134.33333333333334	68.01715469889442
17	6q9y	299.3333333333333	115.53931509807963
18	6q9y	184.66666666666666	116.9800552800918
20	6q9y	241.33333333333334	56.7567910767807
23	6q9y	401.0	31.04834939252005
26	6q9y	327.0	89.28605714219886
31	6q9y	413.6666666666667	34.78984526170437
33	6q9y	162.66666666666666	75.03554713156514
35	6q9y	274.3333333333333	40.26578365477733
37	6q9y	36.0	8.0
39	6q9y	372.6666666666667	59.542701763804224
56	6q9y	480.0	10.816653826391969
64	6q9y	380.3333333333333	53.50077881053072
67	6q9y	345.3333333333333	62.308372899100284
81	6q9y	141.0	28.583211855912904
85	6q9y	271.3333333333333	183.3257574192272
95	6q9y	203.66666666666666	63.885313909640715
106	6q9y	215.0	104.84750831564858
107	6q9y	225.66666666666666	24.542480178933292
111	6q9y	371.6666666666667	24.440403706431155
127	6q9y	224.33333333333334	121.00137740262849
129	6q9y	132.0	168.9112192839777
130	6q9y	181.0	8.717797887081348
131	6q9y	153.0	66.007575322837
136	6q9y	57.0	51.09794516416487
137	6q9y	75.66666666666667	42.359571921034956
138	6q9y	63.0	25.709920264364882
141	6q9y	302.0	25.514701644346147
152	6q9y	249.33333333333334	134.2472842680005
153	6q9y	232.33333333333334	84.31093246627826
156	6q9y	235.66666666666666	38.940124978399
167	6q9y	310.6666666666667	96.36043448082482
169	6q9y	365.6666666666667	37.07200201409863
170	6q9y	281.6666666666667	35.36005279030749
175	6q9y	202.66666666666666	58.44940832321003
176	6q9y	214.66666666666666	30.038863715748853
182	6q9y	264.6666666666667	183.94111376561068
184	6q9y	352.3333333333333	2.0816659994661384
188	6q9y	407.0	50.586559479766954
191	6q9y	220.66666666666666	210.00079364929394
199	6q9y	79.66666666666667	50.89531740085067
200	6q9y	209.0	74.27651041883968
201	6q9y	59.0	31.953090617340916
205	6q9y	213.33333333333334	24.986663109213552
211	6q9y	326.0	14.177446878757825
2	6s1j	168.33333333333334	128.59367532399614
3	6s1j	199.0	153.8440769090575
4	6s1j	189.33333333333334	104.17453303631044
5	6s1j	253.66666666666666	199.05359412312387
6	6s1j	207.33333333333334	140.75629056398628
11	6s1j	171.66666666666666	103.19560714164791
17	6s1j	258.6666666666667	203.28879293589534
18	6s1j	191.33333333333334	153.28839921316072
20	6s1j	321.3333333333333	124.14641893076632
23	6s1j	200.0	109.77704678119193
26	6s1j	173.33333333333334	227.97002726966835
31	6s1j	434.0	13.892443989449804
33	6s1j	121.66666666666667	37.87259343289463
35	6s1j	199.0	71.04224095564554
37	6s1j	145.33333333333334	67.00248751601193
39	6s1j	442.3333333333333	29.484459183327967
56	6s1j	465.3333333333333	21.361959960016158
64	6s1j	463.0	5.5677643628300215
67	6s1j	470.6666666666667	7.023769168568485
81	6s1j	335.3333333333333	48.21134029803914
85	6s1j	259.3333333333333	145.4968499086263
95	6s1j	163.66666666666666	16.010413278030434
106	6s1j	160.33333333333334	102.80726303784832
107	6s1j	302.0	92.86010984270911
111	6s1j	196.0	110.96395811253309
127	6s1j	143.0	84.92938243034621
129	6s1j	219.66666666666666	104.84432904708453
130	6s1j	94.66666666666667	22.678918257565407
131	6s1j	75.66666666666667	16.258331197676267
136	6s1j	193.66666666666666	62.851677251552594
137	6s1j	129.66666666666666	99.11777506246462
138	6s1j	285.0	32.07802986469088
141	6s1j	263.6666666666667	144.92871811112292
152	6s1j	49.333333333333336	80.25168741735799
153	6s1j	299.6666666666667	40.771722226726375
156	6s1j	169.0	49.51767361255979
167	6s1j	320.3333333333333	120.68692279337199
169	6s1j	258.6666666666667	81.98983676854915
170	6s1j	230.33333333333334	46.09049070397638
175	6s1j	292.6666666666667	26.00640946638604
176	6s1j	238.33333333333334	51.013070220614374
182	6s1j	311.3333333333333	137.3838903704992
184	6s1j	460.6666666666667	32.62412195497886
188	6s1j	395.6666666666667	41.633319989322665
191	6s1j	308.3333333333333	20.033305601755625
199	6s1j	118.33333333333333	35.795716689756794
200	6s1j	238.0	58.94913061275798
201	6s1j	164.0	32.7414110874898
205	6s1j	121.33333333333333	76.94370236304809
211	6s1j	412.6666666666667	15.14375558880072
